year,state_fips,state_abbr,state_name,office,candidate,party_detailed,party_simplified,writein,candidatevotes,totalvotes,vote_pct,version,notes,electoral_votes,electoral_votes_won_state,electoral_votes_won_election
1980,05,AR,Arkansas,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,OTHER,False,1244,837582,0.15,20210113,,6,0,0
1980,05,AR,Arkansas,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,False,403164,837582,48.13,20210113,,6,6,448
1980,06,CA,California,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,False,3082943,8582938,35.92,20210113,,45,0,90
1980,06,CA,California,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,False,148390,8582938,1.73,20210113,,45,0,0
1980,06,CA,California,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,OTHER,False,739618,8582938,8.62,20210113,,45,0,0
1980,06,CA,California,US PRESIDENT,"COMMONER, BARRY",CITIZENS,OTHER,False,61046,8582938,0.71,20210113,,45,0,0
1980,06,CA,California,US PRESIDENT,"RARICK, JOHN",AMERICAN INDEPENDENT PARTY,OTHER,False,9841,8582938,0.11,20210113,,45,0,0
1980,06,CA,California,US PRESIDENT,"SMITH, MAUREEN",PEACE & FREEDOM,OTHER,False,18106,8582938,0.21,20210113,,45,0,0
1980,06,CA,California,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,False,4522994,8582938,52.7,20210113,,45,45,448
1980,08,CO,Colorado,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,False,368009,1184450,31.07,20210113,,7,0,90
1980,08,CO,Colorado,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,False,25744,1184450,2.17,20210113,,7,0,0
1980,08,CO,Colorado,US PRESIDENT,"ANDERSON, JOHN B.",NATIONAL UNITY CAMPAIGN,OTHER,False,130633,1184450,11.03,20210113,,7,0,0
1980,08,CO,Colorado,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",STATESMAN,OTHER,False,1180,1184450,0.1,20210113,,7,0,0
1980,08,CO,Colorado,US PRESIDENT,"COMMONER, BARRY",CITIZENS,OTHER,False,5614,1184450,0.47,20210113,,7,0,0
1980,08,CO,Colorado,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,OTHER,False,487,1184450,0.04,20210113,,7,0,0
1980,08,CO,Colorado,US PRESIDENT,"PULLEY, ANDREW",SOCIALIST WORKERS,OTHER,False,519,1184450,0.04,20210113,,7,0,0
1980,08,CO,Colorado,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,False,652264,1184450,55.07,20210113,,7,7,448
1980,09,CT,Connecticut,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,False,541732,1406285,38.52,20210113,,8,0,90
1980,09,CT,Connecticut,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,False,8570,1406285,0.61,20210113,,8,0,0
1980,09,CT,Connecticut,US PRESIDENT,,OTHER,OTHER,True,836,1406285,0.06,20210113,,8,0,0
1980,09,CT,Connecticut,US PRESIDENT,"ANDERSON, JOHN B.",ANDERSON COALITION,OTHER,False,171807,1406285,12.22,20210113,,8,0,0
1980,09,CT,Connecticut,US PRESIDENT,"COMMONER, BARRY",CITIZENS,OTHER,False,6130,1406285,0.44,20210113,,8,0,0
1980,09,CT,Connecticut,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,False,677210,1406285,48.16,20210113,,8,8,448
1980,10,DE,Delaware,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,False,105754,235668,44.87,20210113,,3,0,90
1980,10,DE,Delaware,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,False,1974,235668,0.84,20210113,,3,0,0
1980,10,DE,Delaware,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,OTHER,False,16288,235668,6.91,20210113,,3,0,0
1980,10,DE,Delaware,US PRESIDENT,"GREAVES, PERCY L, JR.",AMERICAN,OTHER,False,400,235668,0.17,20210113,,3,0,0
1980,10,DE,Delaware,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,False,111252,235668,47.21,20210113,,3,3,448
1980,11,DC,District Of Columbia,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,False,130231,173889,74.89,20210113,,3,3,90
1980,11,DC,District Of Columbia,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,False,1104,173889,0.63,20210113,,3,0,0
1980,11,DC,District Of Columbia,US PRESIDENT,,OTHER,OTHER,True,690,173889,0.4,20210113,,3,0,0
1980,11,DC,District Of Columbia,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,OTHER,False,16131,173889,9.28,20210113,,3,0,0
1980,11,DC,District Of Columbia,US PRESIDENT,"COMMONER, BARRY",CITIZENS,OTHER,False,1826,173889,1.05,20210113,,3,0,0
1980,11,DC,District Of Columbia,US PRESIDENT,"DEBERRY, CLIFTON",SOCIALIST WORKERS,OTHER,False,173,173889,0.1,20210113,,3,0,0
1980,11,DC,District Of Columbia,US PRESIDENT,"GRISWOLD, DEIRDRE",WORKERS WORLD,OTHER,False,52,173889,0.03,20210113,,3,0,0
